"id","created_at","name","has_test","alternate_url"
"119091708","2025-04-03T00:58:55+0300","Middle,Data,"-"
"118070331","2025-04-03T11:42:54+0300","Data,Scientist,"-",Intern,/,Junior",false,"https://hh.ru/vacancy/118070331"
"118809623","2025-04-03T13:22:31+0300","Data,Scientist",false,"https://hh.ru/vacancy/118809623","-"
"118980717","2025-04-03T15:13:51+0300","Аналитик,данных",false,"https://hh.ru/vacancy/118980717","-"
"119130980","2025-04-03T16:29:18+0300","Data,Scientist,"-"
